Date,SPX_Close,VIX_Close
2016-06-10,2096.070068,17.030001
2016-06-13,2079.060059,20.969999
2016-06-14,2075.320068,20.5
2016-06-15,2071.5,20.139999
2016-06-16,2077.98999,19.370001
2016-06-17,2071.219971,19.41
2016-06-20,2083.25,18.370001
2016-06-21,2088.899902,18.48
2016-06-22,2085.449951,21.17
2016-06-23,2113.320068,17.25
2016-06-24,2037.410034,25.76
2016-06-27,2000.540039,23.85
2016-06-28,2036.089966,18.75
2016-06-29,2070.77002,16.639999
2016-06-30,2098.860107,15.63
2016-07-01,2102.949951,14.77
2016-07-05,2088.550049,15.58
2016-07-06,2099.72998,14.96
2016-07-07,2097.899902,14.76
2016-07-08,2129.899902,13.2
2016-07-11,2137.159912,13.54
2016-07-12,2152.139893,13.55
2016-07-13,2152.429932,13.04
2016-07-14,2163.75,12.82
2016-07-15,2161.73999,12.67
2016-07-18,2166.889893,12.44
2016-07-19,2163.780029,11.97
2016-07-20,2173.02002,11.77
2016-07-21,2165.169922,12.74
2016-07-22,2175.030029,12.02
2016-07-25,2168.47998,12.87
2016-07-26,2169.179932,13.05
2016-07-27,2166.580078,12.83
2016-07-28,2170.060059,12.72
2016-07-29,2173.600098,11.87
2016-08-01,2170.840088,12.44
2016-08-02,2157.030029,13.37
2016-08-03,2163.790039,12.86
2016-08-04,2164.25,12.42
2016-08-05,2182.870117,11.39
2016-08-08,2180.889893,11.5
2016-08-09,2181.73999,11.66
2016-08-10,2175.48999,12.05
2016-08-11,2185.790039,11.68
2016-08-12,2184.050049,11.55
2016-08-15,2190.149902,11.81
2016-08-16,2178.149902,12.64
2016-08-17,2182.219971,12.19
2016-08-18,2187.02002,11.43
2016-08-19,2183.870117,11.34
2016-08-22,2182.639893,12.27
2016-08-23,2186.899902,12.38
2016-08-24,2175.439941,13.45
2016-08-25,2172.469971,13.63
2016-08-26,2169.040039,13.65
2016-08-29,2180.379883,12.94
2016-08-30,2176.120117,13.12
2016-08-31,2170.949951,13.42
2016-09-01,2170.860107,13.48
2016-09-02,2179.97998,11.98
2016-09-06,2186.47998,12.02
2016-09-07,2186.159912,11.94
2016-09-08,2181.300049,12.51
2016-09-09,2127.810059,17.5
2016-09-12,2159.040039,15.16
2016-09-13,2127.02002,17.85
2016-09-14,2125.77002,18.139999
2016-09-15,2147.26001,16.299999
2016-09-16,2139.159912,15.37
2016-09-19,2139.120117,15.53
2016-09-20,2139.76001,15.92
2016-09-21,2163.120117,13.3
2016-09-22,2177.179932,12.02
2016-09-23,2164.689941,12.29
2016-09-26,2146.100098,14.5
2016-09-27,2159.929932,13.1
2016-09-28,2171.370117,12.39
2016-09-29,2151.129883,14.02
2016-09-30,2168.27002,13.29
2016-10-03,2161.199951,13.57
2016-10-04,2150.48999,13.63
2016-10-05,2159.72998,12.99
2016-10-06,2160.77002,12.84
2016-10-07,2153.73999,13.48
2016-10-10,2163.659912,13.38
2016-10-11,2136.72998,15.36
2016-10-12,2139.179932,15.91
2016-10-13,2132.550049,16.690001
2016-10-14,2132.97998,16.120001
2016-10-17,2126.5,16.209999
2016-10-18,2139.600098,15.28
2016-10-19,2144.290039,14.41
2016-10-20,2141.340088,13.75
2016-10-21,2141.159912,13.34
2016-10-24,2151.330078,13.02
2016-10-25,2143.159912,13.46
2016-10-26,2139.429932,14.24
2016-10-27,2133.040039,15.36
2016-10-28,2126.409912,16.190001
2016-10-31,2126.149902,17.059999
2016-11-01,2111.719971,18.559999
2016-11-02,2097.939941,19.32
2016-11-03,2088.659912,22.08
2016-11-04,2085.179932,22.51
2016-11-07,2131.52002,18.709999
2016-11-08,2139.560059,18.74
2016-11-09,2163.26001,14.38
2016-11-10,2167.47998,14.74
2016-11-11,2164.449951,14.17
2016-11-14,2164.199951,14.48
2016-11-15,2180.389893,13.37
2016-11-16,2176.939941,13.72
2016-11-17,2187.120117,13.35
2016-11-18,2181.899902,12.85
2016-11-21,2198.179932,12.42
2016-11-22,2202.939941,12.41
2016-11-23,2204.719971,12.43
2016-11-25,2213.350098,12.34
2016-11-28,2201.719971,13.15
2016-11-29,2204.659912,12.9
2016-11-30,2198.810059,13.33
2016-12-01,2191.080078,14.07
2016-12-02,2191.949951,14.12
2016-12-05,2204.709961,12.14
2016-12-06,2212.22998,11.79
2016-12-07,2241.350098,12.22
2016-12-08,2246.189941,12.64
2016-12-09,2259.530029,11.75
2016-12-12,2256.959961,12.64
2016-12-13,2271.719971,12.72
2016-12-14,2253.280029,13.19
2016-12-15,2262.030029,12.79
2016-12-16,2258.070068,12.2
2016-12-19,2262.530029,11.71
2016-12-20,2270.76001,11.45
2016-12-21,2265.179932,11.27
2016-12-22,2260.959961,11.43
2016-12-23,2263.790039,11.44
2016-12-27,2268.879883,11.99
2016-12-28,2249.919922,12.95
2016-12-29,2249.26001,13.37
2016-12-30,2238.830078,14.04
2017-01-03,2257.830078,12.85
2017-01-04,2270.75,11.85
2017-01-05,2269.0,11.67
2017-01-06,2276.97998,11.32
2017-01-09,2268.899902,11.56
2017-01-10,2268.899902,11.49
2017-01-11,2275.320068,11.26
2017-01-12,2270.439941,11.54
2017-01-13,2274.639893,11.23
2017-01-17,2267.889893,11.87
2017-01-18,2271.889893,12.48
2017-01-19,2263.689941,12.78
2017-01-20,2271.310059,11.54
2017-01-23,2265.199951,11.77
2017-01-24,2280.070068,11.07
2017-01-25,2298.370117,10.81
2017-01-26,2296.679932,10.63
2017-01-27,2294.689941,10.58
2017-01-30,2280.899902,11.88
2017-01-31,2278.870117,11.99
2017-02-01,2279.550049,11.81
2017-02-02,2280.850098,11.93
2017-02-03,2297.419922,10.97
2017-02-06,2292.560059,11.37
2017-02-07,2293.080078,11.29
2017-02-08,2294.669922,11.45
2017-02-09,2307.870117,10.88
2017-02-10,2316.100098,10.85
2017-02-13,2328.25,11.07
2017-02-14,2337.580078,10.74
2017-02-15,2349.25,11.97
2017-02-16,2347.219971,11.76
2017-02-17,2351.159912,11.49
2017-02-21,2365.379883,11.57
2017-02-22,2362.820068,11.74
2017-02-23,2363.810059,11.71
2017-02-24,2367.340088,11.47
2017-02-27,2369.72998,12.09
2017-02-28,2363.639893,12.92
2017-03-01,2395.959961,12.54
2017-03-02,2381.919922,11.81
2017-03-03,2383.120117,10.96
2017-03-06,2375.310059,11.24
2017-03-07,2368.389893,11.45
2017-03-08,2362.97998,11.86
2017-03-09,2364.870117,12.3
2017-03-10,2372.600098,11.66
2017-03-13,2373.469971,11.35
